competencia;vencimento;data_pagamento;valor_original;valor_pago;id_cliente
2016/10;19/10/2016;18/10/2016;119,9;119,9;1013710042
2017/07;10/07/2017;10/07/2017;119,9;119,9;1013710042
2016/12;10/12/2016;06/12/2016;119,9;119,9;1013710042
2017/02;16/02/2017;16/02/2017;119,9;119,9;1013710042
2016/11;10/11/2016;08/11/2016;119,9;119,9;1013710042
2017/04;10/04/2017;10/04/2017;119,9;119,9;1013710042
2017/08;10/08/2017;10/08/2017;135,76;135,76;1013710042
2016/10;30/09/2016;30/09/2016;329,6;329,6;1013720013
2017/02;27/10/2016;27/10/2016;223,68;228,29;1013720013
2017/06;28/11/2016;25/11/2016;223,68;223,68;1013720013
2017/02;16/11/2016;11/11/2016;223,68;223,68;1013760066
2016/10;10/10/2016;10/10/2016;287,66;287,66;1013760066
2017/06;10/12/2016;05/12/2016;223,68;223,68;1013760066
2017/05;25/05/2017;29/05/2017;89,9;99;1013770029
2016/10;03/11/2016;01/11/2016;139,9;140,45;1013770029
2017/03;25/03/2017;27/03/2017;80,91;80,91;1013770029
2016/12;16/12/2016;16/12/2016;89,9;99,06;1013770029
2017/04;04/05/2017;04/05/2017;89,9;99,15;1013770029
2017/02;25/02/2017;15/02/2017;89,9;89,9;1013770029
2016/11;18/11/2016;17/11/2016;89,9;89,9;1013770029
2017/01;25/01/2017;16/01/2017;89,9;89,9;1013770029
2017/06;25/06/2017;26/06/2017;89,9;89,9;1013770029
2017/07;25/07/2017;25/07/2017;89,9;89,9;1013770029
2017/01;10/01/2017;10/01/2017;69,9;69,9;1013800033
2017/05;10/05/2017;10/05/2017;69,9;69,9;1013800033
2016/10;15/10/2016;17/10/2016;119,9;119,9;1013800033
2017/02;10/02/2017;10/02/2017;69,9;69,9;1013800033
2017/06;10/06/2017;05/06/2017;69,9;69,9;1013800033
2017/03;10/03/2017;10/03/2017;69,9;69,9;1013800033
2017/04;10/04/2017;10/04/2017;69,9;69,9;1013800033
2017/07;11/07/2017;11/07/2017;69,9;76,91;1013800033
2016/12;10/12/2016;09/12/2016;69,9;69,9;1013800033
2016/11;10/11/2016;08/11/2016;69,9;69,9;1013800033
2017/08;10/08/2017;10/08/2017;69,9;69,9;1013800033
2017/05;25/05/2017;24/05/2017;69,9;69,9;1013820069
2016/11;25/11/2016;25/11/2016;69,9;69,9;1013820069
2017/03;25/03/2017;24/03/2017;69,9;69,9;1013820069
2017/04;25/04/2017;25/04/2017;69,9;69,9;1013820069
2016/10;25/10/2016;20/10/2016;69,9;69,9;1013820069
2016/12;25/12/2016;26/12/2016;69,9;69,9;1013820069
2017/02;25/02/2017;24/02/2017;69,9;69,9;1013820069
2017/01;25/01/2017;25/01/2017;69,9;69,9;1013820069
2017/06;25/06/2017;26/06/2017;69,9;69,9;1013820069
2017/07;25/07/2017;25/07/2017;69,9;69,9;1013820069
2017/02;10/02/2017;10/02/2017;159,7;159,7;1013840094
2017/05;10/05/2017;10/05/2017;204,7;204,7;1013840094
2017/06;10/06/2017;12/06/2017;159,7;159,7;1013840094
2016/11;25/11/2016;29/11/2016;159,7;175,87;1013840094
2017/07;10/07/2017;10/07/2017;159,7;159,7;1013840094
2017/03;10/03/2017;10/03/2017;159,7;159,7;1013840094
2016/10;25/10/2016;25/10/2016;159,7;159,7;1013840094
2016/12;25/12/2016;26/12/2016;184,7;184,7;1013840094
2017/04;10/04/2017;10/04/2017;159,7;159,7;1013840094
2017/01;27/01/2017;27/01/2017;184,7;188,51;1013840094
2017/08;10/08/2017;10/08/2017;239,7;239,7;1013840094
2017/05;10/05/2017;10/05/2017;116,91;116,91;1013860010
2017/06;10/06/2017;31/05/2017;116,91;116,91;1013860010
2016/10;01/11/2016;31/10/2016;400,73;400,73;1013860010
2017/01;27/12/2016;27/12/2016;350,73;363,17;1013860010
2017/07;21/07/2017;21/07/2017;116,91;129,02;1013860010
2017/04;03/05/2017;03/05/2017;116,91;129,48;1013860010
2017/08;17/08/2017;17/08/2017;116,91;128,87;1013860010
2017/01;10/01/2017;04/01/2017;69,9;69,9;1013880045
2017/05;10/05/2017;28/04/2017;62,91;62,91;1013880045
2017/06;10/06/2017;12/06/2017;69,9;69,9;1013880045
2017/02;10/02/2017;06/02/2017;69,9;69,9;1013880045
2017/03;10/03/2017;06/03/2017;69,9;69,9;1013880045
2016/10;02/12/2016;31/10/2016;155,92;155,92;1013880045
2016/11;10/12/2016;05/12/2016;55,92;55,92;1013880045
2016/12;10/12/2016;05/12/2016;55,92;55,92;1013880045
2017/04;10/04/2017;10/04/2017;69,9;69,9;1013880045
2017/07;10/07/2017;06/07/2017;69,9;69,9;1013880045
2017/08;10/08/2017;08/08/2017;69,9;69,9;1013880045
2017/01;04/03/2017;06/03/2017;69,9;77,95;1013900097
2017/05;30/05/2017;30/05/2017;69,9;69,9;1013900097
2017/02;10/02/2017;25/01/2017;69,9;69,9;1013900097
2016/10;28/10/2016;27/10/2016;169,9;169,9;1013900097
2017/03;06/04/2017;07/04/2017;62,91;69,76;1013900097
2016/12;16/12/2016;16/12/2016;69,9;77,02;1013900097
2016/11;17/11/2016;17/11/2016;69,9;77,05;1013900097
2017/04;30/05/2017;30/05/2017;69,9;69,9;1013900097
2017/06;16/08/2017;15/08/2017;209,7;209,7;1013900097
2017/01;31/01/2017;31/01/2017;109,9;121,65;1013910050
2017/05;09/06/2017;09/06/2017;109,9;121,97;1013910050
2016/11;01/12/2016;30/11/2016;109,9;109,9;1013910050
2017/02;10/02/2017;01/02/2017;109,9;109,9;1013910050
2017/06;10/06/2017;31/05/2017;109,9;109,9;1013910050
2017/04;02/05/2017;02/05/2017;109,9;121,68;1013910050
2017/07;10/07/2017;04/07/2017;109,9;109,9;1013910050
2017/03;10/03/2017;10/03/2017;98,91;98,91;1013910050
2016/12;21/12/2016;20/12/2016;109,9;121,28;1013910050
2016/10;25/10/2016;28/10/2016;159,9;176,04;1013910050
2017/05;10/05/2017;10/05/2017;44,9;44,9;1014060025
2017/06;13/07/2017;12/07/2017;44,9;44,9;1014060025
2017/07;18/07/2017;18/07/2017;54,65;60,22;1014060025
2017/03;10/03/2017;10/03/2017;44,9;44,9;1014060025
2016/12;10/12/2016;12/12/2016;44,9;44,9;1014060025
2016/11;10/11/2016;10/11/2016;44,9;44,9;1014060025
2016/10;20/10/2016;20/10/2016;44,9;49,53;1014060025
2017/04;10/04/2017;10/04/2017;44,9;44,9;1014060025
2017/01;10/01/2017;10/01/2017;44,9;44,9;1014060025
2017/02;21/02/2017;23/02/2017;44,9;49,55;1014060025
2017/08;17/08/2017;17/08/2017;54,65;60,26;1014060025
2016/12;10/12/2016;06/12/2016;359,5;359,5;1014090013
2016/10;19/10/2016;19/10/2016;359,5;359,5;1014090013
2017/01;10/01/2017;04/01/2017;314,6;314,6;1014090013
2017/07;10/07/2017;06/07/2017;455,89;455,89;1014090013
2016/11;10/11/2016;10/11/2016;359,5;359,5;1014090013
2017/02;13/02/2017;13/02/2017;314,6;314,6;1014090013
2017/04;10/04/2017;05/04/2017;314,6;314,6;1014090013
2017/06;10/06/2017;02/06/2017;455,89;455,89;1014090013
2017/05;10/05/2017;04/05/2017;410,3;410,3;1014090013
2017/03;10/03/2017;06/03/2017;314,6;314,6;1014090013
2017/08;10/08/2017;04/08/2017;455,89;455,89;1014090013
2017/03;10/04/2017;11/04/2017;485,46;485,46;1014120028
2016/09;30/09/2016;30/09/2016;539,4;539,4;1014120028
2017/02;25/02/2017;01/03/2017;1436,5;1436,5;1014140053
2016/11;13/12/2016;28/11/2016;863,04;863,04;1014140053
2016/02;30/09/2016;30/09/2016;1618,2;1618,2;1014140053
2016/02;30/09/2016;30/09/2016;1618,2;1618,2;1014140053
2016/08;30/09/2016;30/09/2016;1618,2;1618,2;1014140053
2016/11;25/11/2016;22/11/2016;60,9;60,9;1014150016
2017/03;25/03/2017;13/03/2017;60,9;60,9;1014150016
2017/04;25/04/2017;06/04/2017;60,9;60,9;1014150016
2016/12;25/12/2016;12/12/2016;60,9;60,9;1014150016
2016/10;25/10/2016;24/10/2016;60,9;60,9;1014150016
2017/02;25/02/2017;22/02/2017;60,9;60,9;1014150016
2017/01;25/01/2017;17/01/2017;60,9;60,9;1014150016
2017/05;15/12/2016;30/09/2016;415,68;415,68;1014170041
2016/09;10/10/2016;10/10/2016;441,66;441,66;1014170041
2017/01;17/11/2016;17/11/2016;415,68;457,37;1014170041
2016/03;30/09/2016;30/09/2016;669,9;669,9;1014180012
2017/07;10/07/2017;10/07/2017;222,6;222,6;1014180012
2017/03;10/03/2017;10/03/2017;222,6;222,6;1014180012
2016/10;13/10/2016;13/10/2016;383,68;383,68;1014190077
2017/05;10/12/2016;30/09/2016;894,72;894,72;1014200056
2016/09;10/10/2016;10/10/2016;950,64;950,64;1014200056
2017/01;16/11/2016;16/11/2016;894,72;894,72;1014200056
2017/01;16/11/2016;16/11/2016;894,72;894,72;1014200056
2017/05;10/12/2016;10/12/2016;351,68;351,68;1014210019
2016/09;10/10/2016;10/10/2016;373,66;373,66;1014210019
2017/01;18/11/2016;18/11/2016;351,68;351,68;1014210019
2016/07;30/09/2016;30/09/2016;621,18;621,18;1014220081
2017/02;08/03/2017;01/08/2016;335,52;335,52;1014230044
2016/10;26/10/2016;26/10/2016;223,68;229,32;1014230044
2016/02;30/09/2016;30/09/2016;1006,88;1006,88;1014240015
2017/07;10/07/2017;10/07/2017;82,14;82,14;1014240015
2017/02;10/02/2017;15/02/2017;82,14;90,5;1014240015
2017/06;10/06/2017;08/06/2017;82,14;82,14;1014240015
2017/05;10/05/2017;08/05/2017;82,14;82,14;1014240015
2017/04;10/04/2017;10/04/2017;82,14;82,14;1014240015
2017/03;10/03/2017;08/03/2017;82,14;82,14;1014240015
2017/08;10/08/2017;09/08/2017;82,14;82,14;1014240015
2017/06;25/06/2017;26/06/2017;102,68;102,68;1014250070
2017/07;25/07/2017;21/07/2017;102,68;102,68;1014250070
2016/01;30/09/2016;30/09/2016;539,4;539,4;1014250070
2016/07;30/09/2016;30/09/2016;539,4;539,4;1014250070
2017/03;25/03/2017;16/03/2017;92,41;92,41;1014250070
2017/04;25/04/2017;19/04/2017;102,68;102,68;1014250070
2017/02;25/02/2017;15/02/2017;102,68;102,68;1014250070
2017/05;25/05/2017;23/05/2017;102,68;102,68;1014250070
2017/01;25/01/2017;23/01/2017;102,68;102,68;1014250070
2017/08;21/08/2017;21/08/2017;102,68;102,68;1014250070
2016/03;30/09/2016;30/09/2016;269,4;269,4;1014260032
2016/09;30/09/2016;30/09/2016;269,4;269,4;1014260032
2016/07;30/09/2016;30/09/2016;621,18;621,18;1014270003
2016/04;30/09/2016;30/09/2016;539,4;539,4;1014300018
2016/10;30/09/2016;30/09/2016;539,4;539,4;1014300018
2017/04;28/04/2017;02/05/2017;1092;1202,64;1014300018
2017/08;25/08/2017;23/08/2017;993,6;993,6;1014300018
2017/06;25/06/2017;26/06/2017;102,68;102,68;1014320035
2017/07;25/07/2017;25/07/2017;102,68;102,68;1014320035
2016/01;30/09/2016;30/09/2016;539,4;539,4;1014320035
2016/07;30/09/2016;30/09/2016;539,4;539,4;1014320035
2017/03;25/03/2017;27/03/2017;102,68;102,68;1014320035
2017/02;25/02/2017;01/03/2017;102,68;102,68;1014320035
2017/04;25/04/2017;25/04/2017;102,68;102,68;1014320035
2017/05;25/05/2017;25/05/2017;102,68;102,68;1014320035
2017/01;25/01/2017;24/01/2017;102,68;102,68;1014320035
2016/04;30/09/2016;30/09/2016;1294,92;1294,92;1014330006
2017/04;07/08/2017;07/08/2017;693,5;693,5;1014330006
2016/06;30/09/2016;30/09/2016;934,96;934,96;1014340061
2017/06;17/06/2017;19/06/2017;82,14;90,53;1014340061
2017/07;07/08/2017;07/08/2017;1092;1092;1014340061
2016/04;30/09/2016;30/09/2016;484,92;484,92;1014350023
2017/07;10/07/2017;06/07/2017;55,65;55,65;1014350023
2017/05;19/05/2017;19/05/2017;55,65;55,65;1014350023
2017/06;10/06/2017;31/05/2017;55,65;55,65;1014350023
2017/08;10/08/2017;09/08/2017;55,65;55,65;1014350023
2016/02;30/09/2016;30/09/2016;502,88;502,88;1014360096
2016/09;30/09/2016;30/09/2016;519,6;519,6;1014370059
2017/01;30/09/2016;30/09/2016;519,6;519,6;1014370059
2017/05;25/10/2016;25/10/2016;415,68;415,68;1014370059
2016/09;30/09/2016;30/09/2016;439,6;439,6;1014380011
2017/01;30/09/2016;30/09/2016;439,6;439,6;1014380011
2017/05;25/10/2016;25/10/2016;351,68;351,68;1014380011
2017/07;25/07/2017;25/07/2017;136,95;136,95;1014390084
2016/05;25/08/2016;25/08/2016;719,4;719,4;1014390084
2016/11;25/09/2016;25/09/2016;719,4;719,4;1014390084
2017/06;25/06/2017;16/06/2017;136,95;136,95;1014390084
2017/05;25/05/2017;25/05/2017;136,95;136,95;1014390084
2017/08;10/08/2017;10/08/2017;136,95;136,95;1014390084
2017/07;10/07/2017;04/07/2017;130;130;1014400063
2016/07;30/09/2016;30/09/2016;916,98;916,98;1014400063
2017/08;10/08/2017;04/08/2017;130;130;1014400063
2016/06;30/09/2016;30/09/2016;633,36;633,36;1014410026
2016/12;10/12/2016;07/12/2016;101,8;101,8;1014420099
2016/11;10/11/2016;08/11/2016;81,44;81,44;1014420099
2016/10;18/10/2016;18/10/2016;81,44;81,44;1014420099
2017/01;10/01/2017;10/01/2017;101,8;101,8;1014420099
2017/02;10/02/2017;10/02/2017;101,8;101,8;1014420099
2016/05;30/09/2016;30/09/2016;1055,12;1055,12;1014420099
2016/04;30/09/2016;30/09/2016;657,72;657,72;1014430051
2017/02;10/02/2017;31/08/2017;910,62;910,62;1014440014
2017/02;10/02/2017;31/08/2016;910,62;910,62;1014440014
2016/09;13/10/2016;13/10/2016;511,36;511,36;1014440014
2016/01;30/09/2016;30/09/2016;511,86;511,86;1014450087
2016/04;30/09/2016;30/09/2016;824,58;824,58;1014460040
2016/09;30/09/2016;30/09/2016;279,6;279,6;1014480075
2017/01;30/09/2016;30/09/2016;279,6;279,6;1014480075
2017/05;25/10/2016;25/10/2016;223,38;223,38;1014480075
2016/08;30/09/2016;30/09/2016;189,62;189,62;1014490038
2016/04;30/09/2016;30/09/2016;199,6;199,6;1014490038
2015/12;30/09/2016;30/09/2016;199,6;199,6;1014490038
2017/04;25/04/2017;13/04/2017;1456,44;1456,44;1014500017
2016/04;30/09/2016;30/09/2016;719,4;719,4;1014500017
2016/10;30/09/2016;30/09/2016;719,4;719,4;1014500017
2017/02;22/03/2017;31/08/2016;335,52;335,52;1014520042
2016/10;17/10/2016;17/10/2016;255,7;255,7;1014520042
2016/08;30/09/2016;30/09/2016;1398;1398;1014530013
2017/01;10/01/2017;02/01/2017;159,8;159,8;1014550031
2017/05;10/05/2017;27/04/2017;143,82;143,82;1014550031
2017/06;10/06/2017;31/05/2017;159,8;159,8;1014550031
2017/02;10/02/2017;27/01/2017;159,8;159,8;1014550031
2017/07;10/07/2017;04/07/2017;159,8;159,8;1014550031
2016/10;15/10/2016;17/10/2016;259,8;259,8;1014550031
2017/03;10/03/2017;03/03/2017;143,82;143,82;1014550031
2016/12;10/12/2016;02/12/2016;159,8;159,8;1014550031
2016/11;10/11/2016;04/11/2016;159,8;159,8;1014550031
2017/04;10/04/2017;05/04/2017;159,8;159,8;1014550031
2017/08;10/08/2017;01/08/2017;159,8;159,8;1014550031
2017/01;11/01/2017;11/01/2017;89,9;98,91;1014580029
2016/10;24/10/2016;24/10/2016;189,9;189,9;1014580029
2016/12;22/12/2016;21/12/2016;89,9;99,24;1014580029
2016/11;10/11/2016;08/11/2016;89,9;89,9;1014580029
2017/01;10/01/2017;05/01/2017;69,9;69,9;1014590091
2017/06;10/06/2017;12/06/2017;69,9;69,9;1014590091
2017/02;13/02/2017;13/02/2017;69,9;76,95;1014590091
2017/07;10/07/2017;07/07/2017;69,9;69,9;1014590091
2017/05;10/05/2017;10/05/2017;69,9;69,9;1014590091
2017/03;10/03/2017;10/03/2017;69,9;69,9;1014590091
2016/10;15/10/2016;17/10/2016;119,9;119,9;1014590091
2016/12;10/12/2016;12/12/2016;69,9;69,9;1014590091
2016/11;10/11/2016;07/11/2016;119,9;119,9;1014590091
2017/04;10/04/2017;10/04/2017;69,9;69,9;1014590091
2017/08;10/08/2017;07/08/2017;69,9;69,9;1014590091
2017/01;10/01/2017;03/01/2017;69,9;69,9;1014600071
2017/05;10/05/2017;03/05/2017;62,91;62,91;1014600071
2017/06;10/06/2017;05/06/2017;69,9;69,9;1014600071
2017/02;10/02/2017;03/02/2017;69,9;69,9;1014600071
2017/07;10/07/2017;05/07/2017;69,9;69,9;1014600071
2016/10;20/10/2016;20/10/2016;119,9;119,9;1014600071
2017/03;10/03/2017;03/03/2017;69,9;69,9;1014600071
2016/12;10/12/2016;05/12/2016;69,9;69,9;1014600071
2016/11;10/11/2016;07/11/2016;119,9;119,9;1014600071
2017/04;10/04/2017;07/04/2017;69,9;69,9;1014600071
2017/08;10/08/2017;03/08/2017;69,9;69,9;1014600071
2017/01;10/01/2017;05/01/2017;139,8;139,8;1014610033
2017/06;10/06/2017;07/06/2017;139,8;139,8;1014610033
2016/10;15/10/2016;13/10/2016;239,8;239,8;1014610033
2017/02;10/02/2017;30/01/2017;139,8;139,8;1014610033
2017/07;10/07/2017;05/07/2017;139,8;139,8;1014610033
2017/03;10/03/2017;08/03/2017;125,82;125,82;1014610033
2017/05;10/05/2017;05/05/2017;125,82;125,82;1014610033
2016/12;10/12/2016;06/12/2016;139,8;139,8;1014610033
2016/11;10/11/2016;09/11/2016;189,8;189,8;1014610033
2017/04;10/04/2017;10/04/2017;139,8;139,8;1014610033
2017/08;15/08/2017;15/08/2017;139,8;154,01;1014610033
2017/06;14/06/2017;14/06/2017;229,9;229,9;1014660057
2016/04;30/09/2016;30/09/2016;484,92;484,92;1014660057
2017/07;10/07/2017;10/07/2017;79,9;79,9;1014660057
2017/08;10/08/2017;08/08/2017;115,8;115,8;1014660057
2016/07;29/10/2016;28/10/2016;292,32;292,32;1014670010
2017/01;30/09/2016;30/09/2016;365,4;365,4;1014670010
2016/04;26/10/2016;30/08/2016;1294,92;1294,92;1014680082
2016/08;09/12/2016;31/10/2016;1120,98;1120,98;1014690045
2017/08;10/08/2017;10/08/2017;103,89;103,89;1014690045
2016/07;30/09/2016;30/09/2016;2344,98;2344,98;1014700024
2017/07;12/07/2017;12/07/2017;622,82;622,82;1014710097
2016/07;30/09/2016;30/09/2016;621,18;621,18;1014710097
2016/09;30/09/2016;30/09/2016;359,6;359,6;1014730012
2017/01;30/09/2016;30/09/2016;359,6;359,6;1014730012
2017/05;25/10/2016;25/10/2016;301;301;1014730012
2016/09;30/09/2016;30/09/2016;279,6;279,6;1014740085
2017/01;30/09/2016;30/09/2016;279,6;279,6;1014740085
2017/05;25/10/2016;25/10/2016;223,68;223,68;1014740085
2016/01;30/09/2016;30/09/2016;269,4;269,4;1014750048
2016/07;30/09/2016;30/09/2016;269,4;269,4;1014750048
2016/12;19/12/2016;19/12/2016;154,8;170,73;1014760019
2016/10;19/10/2016;10/11/2016;154,8;171,38;1014760019
2016/11;10/11/2016;30/11/2016;154,8;171,28;1014760019
2017/06;25/06/2017;26/06/2017;83,47;83,47;1014770073
2017/07;25/07/2017;25/07/2017;83,47;83,47;1014770073
2016/04;30/09/2016;30/09/2016;269,4;269,4;1014770073
2016/10;30/09/2016;30/09/2016;269,4;269,4;1014770073
2017/05;25/05/2017;25/05/2017;83,47;83,47;1014770073
2017/04;28/04/2017;28/04/2017;83,47;83,47;1014770073
2016/10;13/10/2016;13/10/2016;336;336;1014780036
2017/02;02/12/2016;02/12/2016;336;336;1014780036
2016/04;30/09/2016;30/09/2016;365,4;365,4;1014790007
2016/10;30/09/2016;30/09/2016;365,4;365,4;1014790007
2017/04;25/04/2017;19/04/2017;951;951;1014790007
2016/08;30/09/2016;30/09/2016;1099;1099;1014800088
2017/08;11/08/2017;10/08/2017;1194,6;1194,6;1014800088
2016/09;30/09/2016;30/09/2016;279,6;279,6;1014810041
2017/01;30/09/2016;30/09/2016;279,6;279,6;1014810041
2017/05;25/10/2016;25/10/2016;223,68;223,68;1014810041
2016/02;30/09/2016;30/09/2016;1006,88;1006,88;1014820011
2017/03;13/04/2017;12/04/2017;862,56;863,41;1014820011
2016/02;30/09/2016;30/09/2016;269,4;269,4;1014830076
2016/08;30/09/2016;30/09/2016;269,4;269,4;1014830076
2017/03;25/03/2017;25/03/2017;51,28;51,28;1014830076
2017/03;25/03/2017;31/08/2017;51,28;51,28;1014830076
2017/02;25/02/2017;31/08/2017;51,28;51,28;1014830076
2017/02;25/02/2017;25/02/2017;51,28;51,28;1014830076
2017/04;21/07/2017;21/07/2017;205,12;205,12;1014830076
2017/07;25/07/2017;25/07/2017;1577,77;1577,77;1014830076
2016/02;30/09/2016;30/09/2016;682,08;682,08;1014840039
2016/12;13/02/2017;14/02/2017;41;45,77;1014860064
2016/10;09/11/2016;10/11/2016;41;45,3;1014860064
2016/05;30/09/2016;30/09/2016;645,54;645,54;1014870027
2016/11;25/11/2016;29/11/2016;60,9;67,07;1014880090
2016/10;25/10/2016;01/11/2016;118,17;130,26;1014880090
2016/10;15/10/2016;17/10/2016;139,9;139,9;1014890052
2016/05;30/09/2016;30/09/2016;1438,8;1438,8;1014900031
2017/05;15/05/2017;15/05/2017;1456,44;1456,44;1014900031
2016/01;30/09/2016;30/09/2016;511,86;511,86;1014920067
2016/08;30/09/2016;30/09/2016;359,6;359,6;1014930020
2016/12;30/09/2016;30/09/2016;359,6;359,6;1014930020
2016/12;30/09/2016;30/09/2016;359,6;359,6;1014930020
2017/04;30/09/2016;30/09/2016;231,6;231,6;1014930020
2017/01;18/01/2017;18/01/2017;69,9;69,9;1014940092
2016/10;01/11/2016;01/11/2016;69,9;77,28;1014940092
2017/02;10/02/2017;10/02/2017;69,9;69,9;1014940092
2016/12;21/12/2016;27/12/2016;69,9;77,2;1014940092
2016/11;10/11/2016;10/11/2016;69,9;69,9;1014940092
2016/11;25/11/2016;25/11/2016;179,8;179,8;1014950055
2017/05;05/06/2017;05/06/2017;179,8;179,98;1014950055
2016/10;25/10/2016;25/10/2016;179,8;179,8;1014950055
2017/04;25/04/2017;27/04/2017;179,8;179,8;1014950055
2017/03;25/03/2017;27/03/2017;179,8;179,8;1014950055
2016/12;25/12/2016;28/12/2016;179,8;197,96;1014950055
2017/02;09/03/2017;09/03/2017;179,8;179,8;1014950055
2017/06;30/06/2017;30/06/2017;179,8;198,07;1014950055
2017/01;26/01/2017;26/01/2017;179,8;197,83;1014950055
2017/07;25/07/2017;25/07/2017;179,8;179,8;1014950055
2016/07;30/09/2016;30/09/2016;44,9;44,9;1014960018
2016/08;30/09/2016;30/09/2016;44,9;44,9;1014960018
2016/09;30/09/2016;30/09/2016;44,9;44,9;1014960018
2016/11;30/09/2016;30/09/2016;35,92;35,92;1014960018
2016/12;30/09/2016;30/09/2016;35,92;35,92;1014960018
2017/01;30/09/2016;30/09/2016;35,92;35,92;1014960018
2017/02;30/09/2016;30/09/2016;35,92;35,92;1014960018
2017/03;30/09/2016;30/09/2016;35,92;35,92;1014960018
2017/04;30/09/2016;30/09/2016;35,92;35,92;1014960018
2017/05;30/09/2016;30/09/2016;35,92;35,92;1014960018
2017/06;30/09/2016;30/09/2016;35,92;35,92;1014960018
2016/10;30/09/2016;30/09/2016;35,92;35,92;1014960018
2017/06;26/06/2017;26/06/2017;801,36;801,36;1014970081
2016/06;30/09/2016;30/09/2016;466,96;466,96;1014970081
2016/11;25/01/2017;25/01/2017;44,9;44,9;1014980043
2016/12;24/02/2017;24/02/2017;44,9;50,21;1014980043
2016/12;24/02/2017;24/02/2017;44,9;50,21;1014980043
2016/10;28/10/2016;28/10/2016;44,9;49,43;1014980043
2017/01;24/03/2017;24/03/2017;44,9;50,25;1014980043
2016/10;17/10/2016;17/10/2016;139,9;139,9;1014990014
2016/04;30/09/2016;30/09/2016;970,92;970,92;1015000093
2017/04;10/04/2017;30/03/2017;1092;1092;1015000093
2016/08;30/09/2016;30/09/2016;609;609;1015010056
2017/01;10/01/2017;10/01/2017;129,9;129,9;1015030081
2017/05;10/05/2017;02/05/2017;116,91;116,91;1015030081
2017/06;10/06/2017;09/06/2017;129,9;129,9;1015030081
2016/10;18/10/2016;17/10/2016;179,9;179,9;1015030081
2017/02;10/02/2017;01/02/2017;129,9;129,9;1015030081
2017/07;10/07/2017;10/07/2017;129,9;129,9;1015030081
2017/03;10/03/2017;02/03/2017;116,91;116,91;1015030081
2016/12;10/12/2016;12/12/2016;129,9;129,9;1015030081
2016/11;10/11/2016;10/11/2016;129,9;129,9;1015030081
2017/04;10/04/2017;06/04/2017;129,9;129,9;1015030081
2017/08;10/08/2017;10/08/2017;129,9;129,9;1015030081
2017/03;25/03/2017;22/03/2017;1150,32;1150,32;1015040044
2016/03;30/09/2016;30/09/2016;719,4;719,4;1015040044
2016/09;30/09/2016;30/09/2016;719,4;719,4;1015040044
2016/08;25/01/2017;30/08/2016;699;699;1015050015
2017/08;10/08/2017;10/08/2017;1042,68;1042,68;1015050015
2016/11;10/11/2016;10/11/2016;84,95;84,95;1015060070
2017/01;10/01/2017;10/01/2017;84,95;84,95;1015060070
2017/03;16/03/2017;24/03/2017;84,95;93,74;1015060070
2016/10;13/10/2016;14/10/2016;84,95;93,56;1015060070
2017/07;10/07/2017;10/07/2017;84,95;84,95;1015060070
2017/04;10/04/2017;12/04/2017;84,95;84,95;1015060070
2017/02;10/02/2017;15/02/2017;97,73;107,65;1015060070
2017/05;10/05/2017;10/05/2017;84,95;84,95;1015060070
2017/06;10/06/2017;12/06/2017;84,95;84,95;1015060070
2016/12;10/12/2016;12/12/2016;84,95;84,95;1015060070
2017/08;10/08/2017;10/08/2017;84,95;84,95;1015060070
2015/11;30/09/2016;30/09/2016;1002,41;1002,41;1015070032
2016/11;03/01/2017;17/11/2016;930,25;930,25;1015070032
2015/12;30/09/2016;30/09/2016;239,4;239,4;1015080003
2016/06;30/09/2016;30/09/2016;239,4;239,4;1015080003
2016/11;17/11/2016;16/11/2016;89,9;99,09;1015090068
2016/11;17/11/2016;16/11/2016;89,9;99,09;1015090068
2016/10;22/10/2016;22/10/2016;89,9;89,9;1015090068
2016/11;23/12/2016;23/12/2016;863,04;863,04;1015130035
2015/11;30/09/2016;30/09/2016;824,82;824,82;1015130035
